cik,benford_p,name
28917,4.5401879024169686e-11,"DILLARD'S, INC."
29002,3.093298293856865e-07,DIODES INC /DEL/
29332,1.6972616076328237e-07,DIXIE GROUP INC
29534,7.552606882217785e-05,DOLLAR GENERAL CORP
29669,0.0004980427419877537,RR DONNELLEY & SONS CO
29905,1.4762896839608827e-11,DOVER CORP
29989,0.0005245918641258533,OMNICOM GROUP INC.
30305,5.419407999811535e-06,DUCOMMUN INC /DE/
30625,0.007484710667020559,FLOWSERVE CORP
30697,4.2981528339485464e-05,WENDY'S CO
310142,9.623528681470169e-19,SENSIENT TECHNOLOGIES CORP
310158,0.0002540951095285725,"MERCK & CO., INC."
310354,3.4748668330296896e-19,STANDEX INTERNATIONAL CORP/DE/
310826,0.00015185259905984045,PROTECTIVE LIFE INSURANCE CO
31107,1.1497787786672895e-07,EASTERN CO
311817,0.013561537335398667,HMG COURTLAND PROPERTIES INC
31235,3.660534705114271e-18,EASTMAN KODAK CO
313616,5.595511105359068e-05,DANAHER CORP /DE/
313927,0.0039857854984895295,CHURCH & DWIGHT CO INC /DE/
314203,6.371192457044886e-06,MCEWEN MINING INC.
314489,0.028429035509244308,FIRST BUSEY CORP /NV/
31462,8.2696933057375e-12,ECOLAB INC.
314808,9.134388008331302e-06,VALARIS PLC
314808,9.134388008331302e-06,VALARIS LTD
315131,0.0004066816320782363,PANHANDLE OIL & GAS INC
315131,0.0004066816320782363,PHX MINERALS INC.
315189,1.6212026880533358e-06,DEERE & CO
315213,1.4575396063393977e-05,ROBERT HALF INTERNATIONAL INC.
315213,1.4575396063393977e-05,ROBERT HALF INC.
315293,0.0009248946522306357,AON PLC
315374,0.0022304371888773288,HURCO COMPANIES INC
315709,0.02521159437941616,INTERNATIONAL BANCSHARES CORP
315852,0.001219028309301667,RANGE RESOURCES CORP
315858,0.0021242636722647356,BBX CAPITAL CORP
315858,0.0021242636722647356,BLUEGREEN VACATIONS HOLDING CORP
315958,1.0891975619853153e-10,CREDITRISKMONITOR COM INC
316253,2.7585674698565652e-09,ENZO BIOCHEM INC
316709,0.023511706080396804,SCHWAB CHARLES CORP
317540,5.811090092605332e-16,"COCA-COLA CONSOLIDATED, INC."
31791,0.017361968632016868,PERKINELMER INC
31791,0.017361968632016868,"REVVITY, INC."
318154,4.2021371265703845e-05,AMGEN INC
318299,0.0064535459399866985,"SPARTA COMMERCIAL SERVICES, INC."
318300,0.0007960382652005815,PEOPLES BANCORP INC
318306,3.031608752355288e-08,ABEONA THERAPEUTICS INC.
318673,0.016726358306369205,SECURITY NATIONAL FINANCIAL CORP
318833,1.5782455111590745e-06,TEAM INC
319016,9.954144116327474e-05,"FUSE MEDICAL, INC."
3197,4.4145506093353747e-05,CECO ENVIRONMENTAL CORP
320121,3.272950625819032e-06,TELOS CORP
320187,0.00013726049422323766,"NIKE, INC."
320193,3.565009647845039e-06,APPLE INC
320335,5.2718179433833484e-08,GLOBE LIFE INC.
320340,0.0011578926918354388,INTELLIGENT SYSTEMS CORP
320340,0.0011578926918354388,CORECARD CORP
32604,0.007473430609327061,EMERSON ELECTRIC CO
32621,3.1680662236142895e-08,EMERSON RADIO CORP
33002,0.0005663720643134805,"ENNIS, INC."
33185,2.3980907502060544e-06,EQUIFAX INC
33213,0.004936938416565494,EQT CORP
33488,3.330465500969187e-08,ESCALADE INC
33533,8.641832867048687e-07,ESPEY MFG & ELECTRONICS CORP
33992,2.160173501253437e-25,"KINGSTONE COMPANIES, INC."
34285,0.001592596229761084,RELIABILITY INC
3453,5.844796422851744e-07,"MATSON, INC."
34782,0.019951130347101945,1ST SOURCE CORP
34903,9.353361639083972e-18,FEDERAL REALTY INVESTMENT TRUST
3499,6.97515686116812e-19,ALEXANDERS INC
350698,0.00011471698768828977,"AUTONATION, INC."
350797,0.021350444769265273,EATON VANCE CORP
350868,1.551493519589804e-08,"ITERIS, INC."
350894,8.708476327884312e-25,SEI INVESTMENTS CO
351789,1.0123715035451302e-06,ELECTRO SENSORS INC
351834,0.0049198134594551175,SUNOPTA INC.
35214,0.016776897431366337,FERRO CORP
352541,1.8965815042863056e-11,ALLIANT ENERGY CORP
352736,3.423513144499675e-21,ALLSTATE LIFE INSURANCE CO
352736,3.423513144499675e-21,EVERLAKE LIFE INSURANCE CO
352825,0.0025098941685511482,FOSTER L B CO
352915,1.2768619351577679e-08,UNIVERSAL HEALTH SERVICES INC
352955,7.650941899396379e-07,"CKX LANDS, INC."
352991,8.348242049835987e-19,ADVANCED OXYGEN TECHNOLOGIES INC
353569,0.0003360164241790584,QUIDEL CORP /DE/
354190,0.001777090891639602,ARTHUR J. GALLAGHER & CO.
3545,0.03369829244069797,"ALICO, INC."
354647,1.2084298568914328e-06,CVB FINANCIAL CORP
354707,2.71632967417842e-13,HAWAIIAN ELECTRIC INDUSTRIES INC
354908,0.0016602453252590524,FLIR SYSTEMS INC
354950,1.1326572841473214e-16,"HOME DEPOT, INC."
354963,4.063905538805093e-17,SHENANDOAH TELECOMMUNICATIONS CO/VA/
355019,2.0688341330833486e-28,FONAR CORP
35527,8.304654877982004e-08,FIFTH THIRD BANCORP
355379,0.0145822517797581,MIDWEST HOLDING INC.
355811,3.473617284824296e-19,GENTEX CORP
356037,0.0014225407749174066,CSP INC /MA/
356171,3.562835995871788e-07,TRICO BANCSHARES /
356590,4.8843761185960587e-42,"GLOBAL TECH INDUSTRIES GROUP, INC."
3570,0.0006225720293850765,CHENIERE ENERGY INC
357173,2.786141251237021e-07,OLD SECOND BANCORP INC
357294,4.066603328291205e-08,HOVNANIAN ENTERPRISES INC
36047,0.02136605443335211,"CORELOGIC, INC."
36270,8.813624199516424e-06,M&T BANK CORP
36840,2.058232033962961e-11,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY
37472,7.166232697951181e-09,FLEXSTEEL INDUSTRIES INC
37785,1.933630873828841e-05,FMC CORP
37996,2.668791907191982e-06,FORD MOTOR CO
38009,0.0019940606458054232,FORD MOTOR CREDIT CO LLC
38264,0.027941739006443162,"FORWARD INDUSTRIES, INC."
38725,0.04005323872894804,FRANKLIN ELECTRIC CO INC
38777,0.0012403983251830552,FRANKLIN RESOURCES INC
39092,0.0012794152057916332,FRIEDMAN INDUSTRIES INC
39263,1.0349235468834434e-06,"CULLEN/FROST BANKERS, INC."
39368,0.007852348598552517,FULLER H B CO
39899,4.5405577974566186e-07,TEGNA INC
39911,0.001363701526574535,GAP INC
40211,3.287718100483779e-07,GATX CORP
40533,0.0023880412898447524,GENERAL DYNAMICS CORP
40545,6.558064411780079e-08,GENERAL ELECTRIC CO
40570,5.072525382740985e-14,GEE GROUP INC.
40704,4.295004312631851e-14,GENERAL MILLS INC
40729,0.0004505701586452214,ALLY FINANCIAL INC.
40888,7.427941987313805e-12,"AEROJET ROCKETDYNE HOLDINGS, INC."
40987,1.2916655938588452e-07,GENUINE PARTS CO
4127,0.0002195759668711178,SKYWORKS SOLUTIONS INC
41719,0.0008309071368414274,GLATFELTER P H CO
41719,0.0008309071368414274,GLATFELTER CORP
42316,6.826786642301947e-05,GOLDFIELD CORP
42582,0.017826861626416012,GOODYEAR TIRE & RUBBER CO /OH/
4281,0.0025476673096837847,ARCONIC INC.
4281,0.0025476673096837847,HOWMET AEROSPACE INC.
42888,6.51383022742246e-05,GRACO INC
43196,9.49378661389539e-10,GRAY TELEVISION INC
43920,0.0003300181610758819,"GREIF, INC"
4447,3.0870356778527025e-05,HESS CORP
4457,0.020697467198079748,AMERCO /NV/
4457,0.020697467198079748,U-HAUL HOLDING CO /NV/
45876,0.04790085239531115,HARSCO CORP
45876,0.04790085239531115,ENVIRI CORP
45919,1.2475696929347827e-08,HARTE HANKS INC
45947,3.854513294735773e-30,TALCOTT RESOLUTION LIFE INSURANCE CO
46129,1.3127854934347364e-05,ALLIED MOTION TECHNOLOGIES INC
46129,1.3127854934347364e-05,ALLIENT INC
46250,0.02027648805344834,HAWKINS INC
46765,5.840329140699933e-07,"HELMERICH & PAYNE, INC."
47111,7.999913826462463e-07,HERSHEY CO
47217,0.0048805876624365,HP INC
47307,0.00012080364381325165,CRAWFORD UNITED CORP
47518,1.3930086961016884e-08,"HILL-ROM HOLDINGS, INC."
48287,0.0003753076161123548,HNI CORP
48465,0.000943468643685018,HORMEL FOODS CORP /DE/
49071,3.1118453995143924e-05,HUMANA INC
49600,0.011582010755928383,EASTGROUP PROPERTIES INC
4969,0.010999120106840104,AMERICAN EXPRESS CREDIT CORP
49754,8.49528079757867e-13,"DINE BRANDS GLOBAL, INC."
4977,1.9591295456464918e-08,AFLAC INC
49826,2.469067205975587e-09,ILLINOIS TOOL WORKS INC
50471,4.012676431906318e-10,PARK CITY GROUP INC
50471,4.012676431906318e-10,"REPOSITRAK, INC."
50493,4.469287974327669e-07,INGLES MARKETS INC
51143,8.993129059515164e-07,INTERNATIONAL BUSINESS MACHINES CORP
51253,0.0001524285126596282,INTERNATIONAL FLAVORS & FRAGRANCES INC
51434,1.551707549320264e-14,INTERNATIONAL PAPER CO /NEW/
51644,0.007333714980906612,"INTERPUBLIC GROUP OF COMPANIES, INC."
5272,1.8984069328251937e-05,AMERICAN INTERNATIONAL GROUP INC
5272,1.8984069328251937e-05,"AMERICAN INTERNATIONAL GROUP, INC."
52795,2.6036305532828383e-05,ANIXTER INTERNATIONAL INC
52988,0.0023123554394226145,JACOBS ENGINEERING GROUP INC /DE/
52988,0.0023123554394226145,JACOBS SOLUTIONS INC.
54187,1.9105401352632103e-24,MAYS J W INC
54381,0.04615921335974833,KAMAN CORP
54480,4.182095525475352e-08,KANSAS CITY SOUTHERN
55067,1.828187788415796e-13,KELLOGG CO
55067,1.828187788415796e-13,KELLANOVA
5513,8.542859997493657e-08,UNUM GROUP
55135,8.110277578362251e-08,KELLY SERVICES INC
55234,0.0025531612093995055,KENILWORTH SYSTEMS CORP
55242,0.0016169321401524603,KENNAMETAL INC
55529,8.42952046287003e-12,KEWAUNEE SCIENTIFIC CORP /DE/
55785,9.477849732042108e-05,KIMBERLY CLARK CORP
56047,0.0004065270157867076,KIRBY CORP
56679,2.91623537734011e-07,KORN FERRY
56873,1.5632116063100734e-06,KROGER CO
56978,0.0032926309965715674,KULICKE & SOFFA INDUSTRIES INC
57131,0.025922298262846383,LA-Z-BOY INC
57515,4.2279513861848376e-05,LANCASTER COLONY CORP
58361,2.0908494895516908e-05,"LEE ENTERPRISES, INC"
59255,7.606570809570889e-06,VALHI INC /DE/
59440,6.266990547391384e-05,VECTOR GROUP LTD
59558,4.1487995226745283e-13,LINCOLN NATIONAL CORP
5981,0.0008331410810764324,AMERICAN VANGUARD CORP
60086,5.399740060065824e-13,LOEWS CORP
60519,1.5073557869468668e-11,LOUISIANA-PACIFIC CORP
60667,4.756743527797151e-27,LOWES COMPANIES INC
60714,0.047135065022635515,LSB INDUSTRIES INC
60714,0.047135065022635515,"LSB INDUSTRIES, INC."
61004,0.007462757249368061,LGL GROUP INC
6176,2.6253576348395254e-08,AMPCO PITTSBURGH CORP
61986,0.009873858969936216,MANITOWOC CO INC
6201,0.000472430064492247,AMERICAN AIRLINES GROUP INC.
6207,6.706336443650214e-05,AMREP CORP.
62234,0.026892347604486104,MARCUS CORP
62709,1.3848630673950354e-06,"MARSH & MCLENNAN COMPANIES, INC."
62996,0.00035972302958608385,MASCO CORP /DE/
63276,0.03964956596233316,MATTEL INC /DE/
63296,0.014789266731738625,MATTHEWS INTERNATIONAL CORP
63330,9.559628882017332e-15,MAUI LAND & PINEAPPLE CO INC
63754,4.2585015368880085e-05,MCCORMICK & CO INC
63908,2.6262048195186533e-08,MCDONALDS CORP
64040,4.028624405636057e-05,S&P GLOBAL INC.
64463,0.0030623069749429717,MECHANICAL TECHNOLOGY INC
64463,0.0030623069749429717,"SOLUNA HOLDINGS, INC"
64803,0.0002988896115097971,CVS HEALTH CORP
6494,0.0005679731699364967,ANDREA ELECTRONICS CORP
64996,1.1806161548247996e-05,MERCURY GENERAL CORP
65172,5.7462190933311973e-05,MESABI TRUST
65270,1.1978677124546663e-07,METHODE ELECTRONICS INC
65312,0.0003507230566866325,"EVI INDUSTRIES, INC."
65770,0.005778993324772128,"MICROVISION, INC."
65984,3.7747933960294747e-06,ENTERGY CORP /DE/
66382,3.298928096248284e-05,HERMAN MILLER INC
66382,3.298928096248284e-05,"MILLERKNOLL, INC."
66570,4.531130411708901e-09,MSA SAFETY INC
66600,3.68801870196358e-05,"QUAD M SOLUTIONS, INC."
66740,3.1460275023128827e-07,3M CO
66756,6.342785539833889e-12,ALLETE INC
67215,1.065812310569504e-09,DYCOM INDUSTRIES INC
67347,0.0013559452141438135,MODINE MANUFACTURING CO
67716,1.80389531188213e-07,MDU RESOURCES GROUP INC
6845,0.003128158368528806,"APOGEE ENTERPRISES, INC."
68622,0.0004998885188334259,QWEST CORP
69422,0.0001993051682275687,INTERGROUP CORP
69488,0.015216549000477529,MYERS INDUSTRIES INC
6951,1.7182149992936645e-08,APPLIED MATERIALS INC /DE
6955,6.989461628806153e-14,ACTUANT CORP
6955,6.989461628806153e-14,ENERPAC TOOL GROUP CORP
69633,0.002287535088624147,"NAPCO SECURITY TECHNOLOGIES, INC"
69891,8.468381442382529e-09,NATIONAL BEVERAGE CORP
700564,5.5836807292938924e-05,FULTON FINANCIAL CORP
700764,0.006527364404799252,"VICTORY OILFIELD TECH, INC."
700764,0.006527364404799252,"VICTORY CLEAN ENERGY, INC."
700841,0.0003410901615807839,RCM TECHNOLOGIES INC
700841,0.0003410901615807839,"RCM TECHNOLOGIES, INC."
701374,3.6052473595340786e-06,SIX FLAGS ENTERTAINMENT CORP
70145,6.336775290763407e-08,NATIONAL FUEL GAS CO
701719,0.021981831191323235,ENVELA CORP
701985,0.004779385826324608,"L BRANDS, INC."
701985,0.004779385826324608,"BATH & BODY WORKS, INC."
70318,5.728956711714317e-06,TENET HEALTHCARE CORP
703351,1.569559127912277e-08,"BRINKER INTERNATIONAL, INC"
703604,9.287781998294287e-05,LAWSON PRODUCTS INC/NEW/DE/
703604,9.287781998294287e-05,"DISTRIBUTION SOLUTIONS GROUP, INC."
7039,0.0014535048129563656,TRECORA RESOURCES
704051,0.02494664835967101,"LEGG MASON, INC."
704172,3.842848663395945e-06,PHI GROUP INC
704415,0.046715260153844224,"TIVITY HEALTH, INC."
704440,0.0035669657597660136,REPRO MED SYSTEMS INC
704440,0.0035669657597660136,"KORU MEDICAL SYSTEMS, INC."
704562,0.01064781870202448,"AVID BIOSERVICES, INC."
70487,1.3194363848890026e-12,NATIONAL RESEARCH CORP
706688,1.865496332356882e-07,AARON'S INC
706698,1.899763847897605e-05,UTAH MEDICAL PRODUCTS INC
707388,4.931034736653881e-05,DIGIRAD CORP
707388,4.931034736653881e-05,"STAR EQUITY HOLDINGS, INC."
707511,5.460815129490398e-08,REGENERX BIOPHARMACEUTICALS INC
707605,3.2456233423017686e-05,AMERISERV FINANCIAL INC /PA/
7084,9.142552228125506e-11,ARCHER-DANIELS-MIDLAND CO
70858,4.046521002878026e-06,BANK OF AMERICA CORP /DE/
708781,0.000111000896712266,CASS INFORMATION SYSTEMS INC
708818,0.001014281865037222,"NEXTGEN HEALTHCARE, INC."
708821,1.4640532559870984e-08,PAR TECHNOLOGY CORP
709005,2.139474127665376e-12,NOBLE ROMANS INC
709283,0.025330388452173665,QUANTUM CORP /DE/
709337,1.213031659940979e-09,FARMERS NATIONAL BANC CORP /OH/
711034,5.5055852401272176e-11,THUNDER MOUNTAIN GOLD INC
711377,0.033225954911356444,NEOGEN CORP
711404,1.816949662613978e-06,"COOPER COMPANIES, INC."
711477,0.00048459078331913283,KIEWIT ROYALTY TRUST
711772,1.5060074702879714e-06,CAMBRIDGE BANCORP
712034,0.006271035387080085,ACCO BRANDS CORP
712515,0.014316369840868223,ELECTRONIC ARTS INC.
712534,3.441040405322356e-06,FIRST MERCHANTS CORP
712770,1.9709187577670257e-14,ONE LIBERTY PROPERTIES INC
713425,2.098475147457506e-10,AMERICAN SOFTWARE INC
713425,2.098475147457506e-10,"LOGILITY SUPPLY CHAIN SOLUTIONS, INC"
713676,0.01727715100581201,"PNC FINANCIAL SERVICES GROUP, INC."
714256,0.0003364200184501462,SANARA MEDTECH INC.
714310,2.3159745787117402e-05,VALLEY NATIONAL BANCORP
714395,1.3931885340133057e-15,"GERMAN AMERICAN BANCORP, INC."
714712,9.143638010658209e-10,JUNIATA VALLEY FINANCIAL CORP
715446,2.146282997205733e-09,ANIXA BIOSCIENCES INC
71557,2.5829233839930437e-06,"NUVERA COMMUNICATIONS, INC."
715579,7.781049253915468e-13,ACNB CORP
715787,0.0002304752019220331,INTERFACE INC
715788,0.022614967914739614,"EVIO, INC."
715957,1.516700941420306e-13,"DOMINION ENERGY, INC"
716006,2.777246369586435e-07,YRC WORLDWIDE INC.
716006,2.777246369586435e-07,YELLOW CORP
716133,0.0017416398252981143,CINCINNATI BELL INC
716605,0.00018343513652712022,PENNS WOODS BANCORP INC
716634,5.3989494900034743e-08,READING INTERNATIONAL INC
71691,1.813257465047518e-11,NEW YORK TIMES CO
717538,1.422560136928859e-14,ARROW FINANCIAL CORP
717605,4.821523477538731e-09,HEXCEL CORP /DE/
717720,8.778769226598153e-07,VALUE LINE INC
717954,5.094518982342743e-09,UNIFIRST CORP
71829,5.794158721148686e-07,NEWPARK RESOURCES INC
718332,7.730970241342215e-06,"RAVE RESTAURANT GROUP, INC."
718877,0.0001236484693417712,"ACTIVISION BLIZZARD, INC."
719220,6.743364918087399e-09,S&T BANCORP INC
719274,0.04815493852905808,GIGA TRONICS INC
719274,0.04815493852905808,"GRESHAM WORLDWIDE, INC."
719402,2.2881369059607333e-14,FIRST NATIONAL CORP /VA/
719413,0.007968710723135757,HECLA MINING CO/DE/
719733,3.4200519188687985e-10,KEY TRONIC CORP
719955,0.0003306690915387989,WILLIAMS SONOMA INC
720005,1.8734019808435322e-05,RAYMOND JAMES FINANCIAL INC
720154,1.4643150662070138e-05,BIOANALYTICAL SYSTEMS INC
720154,1.4643150662070138e-05,"INOTIV, INC."
720500,0.0012207410693954779,AMTECH SYSTEMS INC
720672,0.01753370556533915,STIFEL FINANCIAL CORP
720858,0.016156198815884707,INVESTORS TITLE CO
720875,0.031954915567063216,DYNATRONICS CORP
721371,8.076208877492839e-16,CARDINAL HEALTH INC
72162,0.03384933842775653,NL INDUSTRIES INC
722572,0.02489494185555912,FRANKLIN WIRELESS CORP
722830,0.0010065318333848316,IMMUNOMEDICS INC
723125,0.010416412832948075,MICRON TECHNOLOGY INC
723254,4.417103771372276e-05,CINTAS CORP
723258,3.107083564454593e-07,GREAT AMERICAN LIFE INSURANCE CO
72331,3.821245907418426e-10,NORDSON CORP
72333,6.358309073099333e-11,NORDSTROM INC
723531,2.676518737891358e-13,PAYCHEX INC
723533,0.0460734626691331,LONGWEN GROUP CORP.
723603,1.570757845465541e-10,CULP INC
723612,0.0009637354000957884,"AVIS BUDGET GROUP, INC."
72444,3.277527137824904e-08,"VAXART, INC."
724742,0.0022248222790497035,TRINITY PLACE HOLDINGS INC.
724910,2.2561860868507263e-08,NVE CORP /NEW/
725394,5.397111249624081e-05,DALRADA FINANCIAL CORP
725929,0.003028842825644808,"B2DIGITAL, INC."
726601,5.242326701804462e-06,CAPITAL CITY BANK GROUP INC
726728,1.2504678499300651e-05,REALTY INCOME CORP
726854,3.8076719975382627e-23,CITY HOLDING CO
726865,3.613159971125259e-19,LINCOLN NATIONAL LIFE INSURANCE CO /IN/
727207,2.0158460078754293e-06,"ACCELERATE DIAGNOSTICS, INC"
727273,0.0018416191778736345,CADIZ INC
727346,0.02696701450039199,"GLOBAL HEALTHCARE REIT, INC."
727346,0.02696701450039199,"SELECTIS HEALTH, INC."
72741,0.04588099598226947,EVERSOURCE ENERGY
727510,0.0007254292351217003,"ENZON PHARMACEUTICALS, INC."
727538,0.00913215424046565,APACHE OFFSHORE INVESTMENT PARTNERSHIP
727634,0.0003369012973119475,ISIGN SOLUTIONS INC.
727892,1.8870896104895198e-20,RIVERSOURCE LIFE INSURANCE CO
727920,7.093928383507654e-05,AXA EQUITABLE LIFE INSURANCE CO
727920,7.093928383507654e-05,EQUITABLE FINANCIAL LIFE INSURANCE CO
728387,0.0006085821060034157,"ISORAY, INC."
728387,0.0006085821060034157,"PERSPECTIVE THERAPEUTICS, INC."
728391,1.983734137500378e-26,"IPALCO ENTERPRISES, INC."
728447,0.00010228538697155015,"EVO TRANSPORTATION & ENERGY SERVICES, INC."
728535,0.001688589098590999,HUNT J B TRANSPORT SERVICES INC
729580,0.0007032781830845383,BEL FUSE INC /NJ
72971,0.001309102288343485,WELLS FARGO & COMPANY/MN
729986,0.007595954326976323,UNITED BANKSHARES INC/WV
730255,7.581737026053668e-06,CALAMP CORP.
730263,9.64346338731301e-05,THOR INDUSTRIES INC
730272,1.2277814110396918e-10,REPLIGEN CORP
730464,4.1424320847933934e-13,ADTALEM GLOBAL EDUCATION INC.
73088,1.0839688723186122e-10,NORTHWESTERN CORP
731012,8.879676766303903e-22,HEALTHCARE SERVICES GROUP INC
73124,1.4260629280980024e-09,NORTHERN TRUST CORP
731245,1.4269102816025776e-05,PRESIDENTIAL REALTY CORP/DE/
731288,4.509737857271909e-06,PACCAR FINANCIAL CORP
731653,5.957471391546519e-05,UNITED BANCORP INC /OH/
731766,1.6473800568012078e-09,UNITEDHEALTH GROUP INC
731802,0.027250533968720306,ATMOS ENERGY CORP
732417,8.139272517594076e-10,HILLS BANCORPORATION
732712,1.6397966647406462e-27,VERIZON COMMUNICATIONS INC
732717,0.023727950478437367,AT&T INC.
73290,0.022881207847996476,BIOMERICA INC
7332,0.018361479544773525,SOUTHWESTERN ENERGY CO
733269,0.009517850688238941,"LIVERAMP HOLDINGS, INC."
733590,2.0059486261063316e-06,TRANSCONTINENTAL REALTY INVESTORS INC
73756,4.929024652514161e-07,OCEANEERING INTERNATIONAL INC
740260,6.677207546061134e-05,"VENTAS, INC."
740663,0.010765882281256507,FIRST OF LONG ISLAND CORP
740664,0.004340273919580856,R F INDUSTRIES LTD
740971,4.1106732193148075e-09,OLD POINT FINANCIAL CORP
741516,0.0037155310898097163,AMERICAN NATIONAL BANKSHARES INC.
74208,4.4978991480334535e-05,"UDR, INC."
742112,0.0006920365542138717,INVACARE CORP
742112,0.0006920365542138717,INVACARE HOLDINGS CORP
742278,0.001281874060727917,RPC INC
743238,2.0448473447838582e-12,SPARTAN MOTORS INC
743238,2.0448473447838582e-12,"SHYFT GROUP, INC."
743316,3.295335641234545e-11,MAXIM INTEGRATED PRODUCTS INC
743988,1.602453856671183e-05,XILINX INC
744187,0.004541461585919953,REX AMERICAN RESOURCES CORP
744218,7.8014365389705e-08,"CELLDEX THERAPEUTICS, INC."
744452,0.005167276221802802,APPLIED DNA SCIENCES INC
744825,3.6813690078656896e-06,AMERICAN SHARED HOSPITAL SERVICES
745308,0.04789459288079938,ST JOE CO
745732,8.767636208269692e-10,"ROSS STORES, INC."
746210,0.013831088019156721,"OBLONG, INC."
746514,5.415653278949659e-05,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP
746515,0.02931624037701797,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
746838,9.954036834839988e-07,UNISYS CORP
748268,2.27835576305119e-06,"RED CAT HOLDINGS, INC."
748592,1.1668220334728174e-05,NTN BUZZTIME INC
748592,1.1668220334728174e-05,"BROOKLYN IMMUNOTHERAPEUTICS, INC."
748592,1.1668220334728174e-05,ETERNA THERAPEUTICS INC.
749098,1.1817280348989424e-16,MAGNA INTERNATIONAL INC
749251,4.772635186663371e-07,GARTNER INC
749647,0.0005175777774709578,CELSION CORP
749647,0.0005175777774709578,"IMUNON, INC."
750004,0.0005118921007975418,SCIENTIFIC GAMES CORP
750004,0.0005118921007975418,"LIGHT & WONDER, INC."
750574,0.004146268148986978,"AUBURN NATIONAL BANCORPORATION, INC"
750577,2.019429799881121e-05,HANCOCK WHITNEY CORP
750686,0.043493991921449114,CAMDEN NATIONAL CORP
751364,0.027225547130059105,"NATIONAL RETAIL PROPERTIES, INC."
751364,0.027225547130059105,"NNN REIT, INC."
751365,0.01912641169608254,VIRCO MFG CORPORATION
75252,1.7248385063055702e-15,OWENS & MINOR INC/VA/
752714,0.008594621862164715,MCGRATH RENTCORP
75288,0.0033365093952655465,OXFORD INDUSTRIES INC
7536,4.863291275138474e-06,ARROW ELECTRONICS INC
7536,4.863291275138474e-06,"ARROW ELECTRONICS, INC"
7536,4.863291275138474e-06,"ARROW ELECTRONICS, INC."
75362,0.005776399477960321,PACCAR INC
754811,0.031096451943896937,U S GLOBAL INVESTORS INC
75677,2.572485254573348e-11,PACKAGING CORP OF AMERICA
75679,3.3444394336024093e-06,"GCI, LLC"
76063,1.9064699239617136e-08,"PANHANDLE EASTERN PIPE LINE COMPANY, LP"
761648,1.0876595938688336e-17,"CEDAR REALTY TRUST, INC."
7623,2.186697136569621e-06,ARTS WAY MANUFACTURING CO INC
76267,0.0014395163404692058,PARK AEROSPACE CORP
76282,0.00011106107369252996,PARK OHIO HOLDINGS CORP
76334,0.0012933508845031634,PARKER HANNIFIN CORP
763532,0.013007915317833131,LSI INDUSTRIES INC
763563,1.4344485724389398e-19,CHEMUNG FINANCIAL CORP
763744,2.8215318410560668e-05,LCI INDUSTRIES
763901,0.00682864936866081,POPULAR INC
763901,0.00682864936866081,"POPULAR, INC."
764038,0.004899768255471303,SOUTH STATE CORP
764038,0.004899768255471303,SOUTHSTATE CORP
764065,2.355714992575845e-08,CLEVELAND-CLIFFS INC.
764180,6.076754042248548e-35,"ALTRIA GROUP, INC."
764478,3.9537646128913324e-16,BEST BUY CO INC
764622,1.5347602778823942e-07,PINNACLE WEST CAPITAL CORP
764764,1.8153305055763273e-15,CATERPILLAR FINANCIAL SERVICES CORP
765207,3.164025812114968e-05,"FIRST BANCORP, INC /ME/"
765880,5.6365818174348243e-14,"HEALTHPEAK PROPERTIES, INC."
76605,0.00020538647782057952,PATRICK INDUSTRIES INC
766421,0.00025898245274482914,"ALASKA AIR GROUP, INC."
766704,1.8669355414549653e-06,WELLTOWER INC.
766829,2.6855191352166134e-09,SJW GROUP
768835,9.376821356442782e-08,BIG LOTS INC
768899,0.03049960742765261,"TRUEBLUE, INC."
770460,3.1462044808931505e-07,PEOPLES FINANCIAL CORP /MS/
771497,0.03136220007623175,ABM INDUSTRIES INC /DE/
771856,0.015471943697680249,"CHAMPIONS ONCOLOGY, INC."
771999,2.628774482025372e-06,DOCUMENT SECURITY SYSTEMS INC
771999,2.628774482025372e-06,"DSS, INC."
772263,0.04110911693265732,NITCHES INC
772406,0.007929341989565304,"CIRRUS LOGIC, INC."
77281,5.0139982512725145e-05,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST
773141,0.0001316954802329178,MDC HOLDINGS INC
773141,0.0001316954802329178,"M.D.C. HOLDINGS, INC."
773318,0.012089227395881651,VERITEC INC
77360,1.6162204252968217e-06,PENTAIR PLC
773840,0.0011162260813720151,HONEYWELL INTERNATIONAL INC
774415,0.00030928011223528394,KING RESOURCES INC
774415,0.00030928011223528394,"KING RESOURCES, INC."
774415,0.00030928011223528394,ONESOLUTION TECHNOLOGY INC.
77476,0.031197285955892846,PEPSICO INC
775158,3.5397370063706823e-13,OSHKOSH CORP
775215,0.0016266082562847001,"HBT FINANCIAL, INC."
775368,0.0005740473953708999,ALLEGHANY CORP /DE
77543,0.0032870860877450034,TUTOR PERINI CORP
776867,0.020013116276664713,WHITE MOUNTAINS INSURANCE GROUP LTD
777917,0.0001399541797974126,PRUCO LIFE INSURANCE CO
778164,0.00026246387658014565,"PACIFIC ETHANOL, INC."
778164,0.00026246387658014565,"ALTO INGREDIENTS, INC."
